"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Bergen County, NJ"	"34003"	115	939151	12.2
	"Burlington County, NJ"	"34005"	111	449284	24.7
	"Camden County, NJ"	"34007"	190	510150	37.2
	"Cape May County, NJ"	"34009"	32	94430	33.9
	"Cumberland County, NJ"	"34011"	55	153797	35.8
	"Essex County, NJ"	"34013"	208	796914	26.1
	"Gloucester County, NJ"	"34015"	101	292330	34.5
	"Hudson County, NJ"	"34017"	98	677983	14.5
	"Hunterdon County, NJ"	"34019"	22	124676	17.6
	"Mercer County, NJ"	"34021"	59	371023	15.9
	"Middlesex County, NJ"	"34023"	177	837073	21.1
	"Monmouth County, NJ"	"34025"	157	625846	25.1
	"Morris County, NJ"	"34027"	79	498423	15.8
	"Ocean County, NJ"	"34029"	238	592497	40.2
	"Passaic County, NJ"	"34031"	93	507945	18.3
	"Salem County, NJ"	"34033"	18	63436	28.4 (Unreliable)
	"Somerset County, NJ"	"34035"	52	333751	15.6
	"Sussex County, NJ"	"34037"	41	142522	28.8
	"Union County, NJ"	"34039"	80	555630	14.4
	"Warren County, NJ"	"34041"	31	106617	29.1
	"Bernalillo County, NM"	"35001"	188	676953	27.8
	"Chaves County, NM"	"35005"	13	65282	19.9 (Unreliable)
	"Cibola County, NM"	"35006"	10	27487	36.4 (Unreliable)
	"Curry County, NM"	"35009"	11	50280	21.9 (Unreliable)
	"Dona Ana County, NM"	"35013"	27	214207	12.6
	"Lea County, NM"	"35025"	14	69749	20.1 (Unreliable)
	"Lincoln County, NM"	"35027"	13	19429	66.9 (Unreliable)
	"Otero County, NM"	"35035"	12	65410	18.3 (Unreliable)
	"Rio Arriba County, NM"	"35039"	31	40040	77.4
	"Sandoval County, NM"	"35043"	21	142025	14.8
	"San Juan County, NM"	"35045"	19	115079	16.5 (Unreliable)
	"San Miguel County, NM"	"35047"	15	27760	54.0 (Unreliable)
	"Santa Fe County, NM"	"35049"	47	148651	31.6
	"Valencia County, NM"	"35061"	19	75626	25.1 (Unreliable)
	"Albany County, NY"	"36001"	32	308846	10.4
	"Bronx County, NY"	"36005"	330	1455720	22.7
	"Broome County, NY"	"36007"	75	195334	38.4
	"Cattaraugus County, NY"	"36009"	20	77677	25.7
	"Cayuga County, NY"	"36011"	17	77861	21.8 (Unreliable)
	"Chautauqua County, NY"	"36013"	35	129504	27.0
	"Chemung County, NY"	"36015"	22	86322	25.5
	"Clinton County, NY"	"36019"	11	81073	13.6 (Unreliable)
	"Columbia County, NY"	"36021"	14	60989	23.0 (Unreliable)
	"Delaware County, NY"	"36025"	12	45523	26.4 (Unreliable)
	"Dutchess County, NY"	"36027"	65	294473	22.1
	"Erie County, NY"	"36029"	300	921046	32.6
	"Genesee County, NY"	"36037"	16	58482	27.4 (Unreliable)
	"Greene County, NY"	"36039"	12	47508	25.3 (Unreliable)
	"Jefferson County, NY"	"36045"	26	114006	22.8
	"Kings County, NY"	"36047"	334	2629150	12.7
	"Madison County, NY"	"36053"	14	71329	19.6 (Unreliable)
	"Monroe County, NY"	"36055"	130	747727	17.4
	"Montgomery County, NY"	"36057"	10	49276	20.3 (Unreliable)
	"Nassau County, NY"	"36059"	209	1361500	15.4
	"New York County, NY"	"36061"	270	1643734	16.4
	"Niagara County, NY"	"36063"	51	211758	24.1
	"Oneida County, NY"	"36065"	59	231190	25.5
	"Onondaga County, NY"	"36067"	149	466194	32.0
	"Ontario County, NY"	"36069"	20	109828	18.2
	"Orange County, NY"	"36071"	81	379210	21.4
	"Oswego County, NY"	"36075"	25	118987	21.0
	"Otsego County, NY"	"36077"	14	60097	23.3 (Unreliable)
	"Putnam County, NY"	"36079"	23	98900	23.3
	"Queens County, NY"	"36081"	263	2333054	11.3
	"Rensselaer County, NY"	"36083"	12	160070	7.5 (Unreliable)
	"Richmond County, NY"	"36085"	129	476015	27.1
	"Rockland County, NY"	"36087"	44	326780	13.5
	"St. Lawrence County, NY"	"36089"	17	110038	15.4 (Unreliable)
	"Saratoga County, NY"	"36091"	13	227053	5.7 (Unreliable)
	"Schenectady County, NY"	"36093"	34	154553	22.0
	"Steuben County, NY"	"36101"	18	96940	18.6 (Unreliable)
	"Suffolk County, NY"	"36103"	380	1492583	25.5
	"Sullivan County, NY"	"36105"	19	74801	25.4 (Unreliable)
	"Tompkins County, NY"	"36109"	22	104871	21.0
	"Ulster County, NY"	"36111"	59	179225	32.9
	"Wayne County, NY"	"36117"	10	90798	11.0 (Unreliable)
	"Westchester County, NY"	"36119"	145	974542	14.9
	"Alamance County, NC"	"37001"	19	159688	11.9 (Unreliable)
	"Beaufort County, NC"	"37013"	10	47526	21.0 (Unreliable)
	"Brunswick County, NC"	"37019"	40	126953	31.5
	"Buncombe County, NC"	"37021"	62	256088	24.2
	"Burke County, NC"	"37023"	27	88851	30.4
	"Cabarrus County, NC"	"37025"	41	201590	20.3
	"Caldwell County, NC"	"37027"	27	81449	33.1
	"Carteret County, NC"	"37031"	20	68890	29.0
	"Catawba County, NC"	"37035"	42	156459	26.8
	"Cleveland County, NC"	"37045"	18	97144	18.5 (Unreliable)
	"Columbus County, NC"	"37047"	17	56505	30.1 (Unreliable)
	"Craven County, NC"	"37049"	36	103445	34.8
	"Cumberland County, NC"	"37051"	61	327127	18.6
	"Davidson County, NC"	"37057"	41	164926	24.9
	"Davie County, NC"	"37059"	17	42013	40.5 (Unreliable)
	"Durham County, NC"	"37063"	31	306212	10.1
	"Edgecombe County, NC"	"37065"	12	53318	22.5 (Unreliable)
	"Forsyth County, NC"	"37067"	79	371511	21.3
	"Franklin County, NC"	"37069"	12	64705	18.5 (Unreliable)
	"Gaston County, NC"	"37071"	69	216965	31.8
	"Granville County, NC"	"37077"	12	59031	20.3 (Unreliable)
	"Guilford County, NC"	"37081"	98	521330	18.8
	"Halifax County, NC"	"37083"	11	51766	21.2 (Unreliable)
	"Harnett County, NC"	"37085"	18	130881	13.8 (Unreliable)
	"Haywood County, NC"	"37087"	13	60682	21.4 (Unreliable)
	"Henderson County, NC"	"37089"	16	114209	14.0 (Unreliable)
	"Iredell County, NC"	"37097"	39	172916	22.6
	"Jackson County, NC"	"37099"	16	42241	37.9 (Unreliable)
	"Johnston County, NC"	"37101"	21	191450	11.0
	"Lincoln County, NC"	"37109"	20	81168	24.6
	"McDowell County, NC"	"37111"	19	45075	42.2 (Unreliable)
	"Mecklenburg County, NC"	"37119"	170	1054835	16.1
	"Moore County, NC"	"37125"	16	95776	16.7 (Unreliable)
	"Nash County, NC"	"37127"	25	94005	26.6
	"New Hanover County, NC"	"37129"	70	223483	31.3
	"Onslow County, NC"	"37133"	43	187136	23.0
	"Orange County, NC"	"37135"	18	141796	12.7 (Unreliable)
	"Pender County, NC"	"37141"	19	59090	32.2 (Unreliable)
	"Pitt County, NC"	"37147"	27	177220	15.2
	"Randolph County, NC"	"37151"	37	143416	25.8
	"Robeson County, NC"	"37155"	20	133235	15.0
	"Rockingham County, NC"	"37157"	25	91393	27.4
	"Rowan County, NC"	"37159"	43	139933	30.7
	"Rutherford County, NC"	"37161"	17	66421	25.6 (Unreliable)
	"Sampson County, NC"	"37163"	13	63124	20.6 (Unreliable)
	"Stokes County, NC"	"37169"	16	46097	34.7 (Unreliable)
	"Surry County, NC"	"37171"	16	72113	22.2 (Unreliable)
	"Union County, NC"	"37179"	26	226606	11.5
	"Wake County, NC"	"37183"	131	1046791	12.5
	"Wayne County, NC"	"37191"	21	124150	16.9
	"Wilkes County, NC"	"37193"	31	68740	45.1
	"Wilson County, NC"	"37195"	14	81661	17.1 (Unreliable)
	"Cass County, ND"	"38017"	26	175249	14.8
	"Adams County, OH"	"39001"	12	27907	43.0 (Unreliable)
	"Allen County, OH"	"39003"	31	103742	29.9
	"Ashland County, OH"	"39005"	12	53652	22.4 (Unreliable)
	"Ashtabula County, OH"	"39007"	43	98231	43.8
	"Belmont County, OH"	"39013"	22	68673	32.0
	"Brown County, OH"	"39015"	19	43759	43.4 (Unreliable)
	"Butler County, OH"	"39017"	222	377537	58.8
	"Champaign County, OH"	"39021"	13	38747	33.6 (Unreliable)
	"Clark County, OH"	"39023"	79	134786	58.6
	"Clermont County, OH"	"39025"	102	203022	50.2
	"Clinton County, OH"	"39027"	13	41902	31.0 (Unreliable)
	"Columbiana County, OH"	"39029"	42	103685	40.5
	"Cuyahoga County, OH"	"39035"	569	1249352	45.5
	"Darke County, OH"	"39037"	21	51778	40.6
	"Delaware County, OH"	"39041"	13	196463	6.6 (Unreliable)
	"Erie County, OH"	"39043"	37	75107	49.3
	"Fairfield County, OH"	"39045"	29	152597	19.0
	"Franklin County, OH"	"39049"	339	1264518	26.8
	"Fulton County, OH"	"39051"	11	42514	25.9 (Unreliable)
	"Gallia County, OH"	"39053"	11	30015	36.6 (Unreliable)
	"Geauga County, OH"	"39055"	25	94060	26.6
	"Greene County, OH"	"39057"	49	164765	29.7
	"Guernsey County, OH"	"39059"	14	39063	35.8 (Unreliable)
	"Hamilton County, OH"	"39061"	333	809099	41.2
	"Hancock County, OH"	"39063"	20	75872	26.4
	"Highland County, OH"	"39071"	19	43029	44.2 (Unreliable)
	"Huron County, OH"	"39077"	18	58439	30.8 (Unreliable)
	"Jefferson County, OH"	"39081"	15	66704	22.5 (Unreliable)
	"Knox County, OH"	"39083"	12	60814	19.7 (Unreliable)
	"Lake County, OH"	"39085"	101	228614	44.2
	"Lawrence County, OH"	"39087"	28	60872	46.0
	"Licking County, OH"	"39089"	20	172198	11.6
	"Logan County, OH"	"39091"	16	45165	35.4 (Unreliable)
	"Lorain County, OH"	"39093"	150	306365	49.0
	"Lucas County, OH"	"39095"	168	432488	38.8
	"Madison County, OH"	"39097"	18	43419	41.5 (Unreliable)
	"Mahoning County, OH"	"39099"	89	230008	38.7
	"Marion County, OH"	"39101"	27	65096	41.5
	"Medina County, OH"	"39103"	46	177221	26.0
	"Miami County, OH"	"39109"	40	104679	38.2
	"Montgomery County, OH"	"39113"	327	531239	61.6
	"Muskingum County, OH"	"39119"	10	86068	11.6 (Unreliable)
	"Ottawa County, OH"	"39123"	15	40636	36.9 (Unreliable)
	"Portage County, OH"	"39133"	49	161921	30.3
	"Preble County, OH"	"39135"	22	41247	53.3
	"Richland County, OH"	"39139"	72	121107	59.5
	"Ross County, OH"	"39141"	43	77000	55.8
	"Sandusky County, OH"	"39143"	22	59330	37.1
	"Scioto County, OH"	"39145"	36	76088	47.3
	"Shelby County, OH"	"39149"	15	48623	30.8 (Unreliable)
	"Stark County, OH"	"39151"	110	373612	29.4
	"Summit County, OH"	"39153"	316	540300	58.5
	"Trumbull County, OH"	"39155"	117	201825	58.0
	"Tuscarawas County, OH"	"39157"	15	92420	16.2 (Unreliable)
	"Warren County, OH"	"39165"	61	227063	26.9
	"Washington County, OH"	"39167"	24	60610	39.6
	"Wayne County, OH"	"39169"	40	116470	34.3
	"Williams County, OH"	"39171"	10	37017	27.0 (Unreliable)
	"Wood County, OH"	"39173"	22	130219	16.9
	"Bryan County, OK"	"40013"	15	45573	32.9 (Unreliable)
	"Caddo County, OK"	"40015"	11	29557	37.2 (Unreliable)
	"Canadian County, OK"	"40017"	17	136532	12.5 (Unreliable)
	"Carter County, OK"	"40019"	11	48556	22.7 (Unreliable)
	"Cherokee County, OK"	"40021"	15	48700	30.8 (Unreliable)
	"Cleveland County, OK"	"40027"	48	278655	17.2
	"Comanche County, OK"	"40031"	22	122136	18.0
	"Creek County, OK"	"40037"	16	71312	22.4 (Unreliable)
	"Delaware County, OK"	"40041"	11	41598	26.4 (Unreliable)
	"Garvin County, OK"	"40049"	11	27838	39.5 (Unreliable)
	"Grady County, OK"	"40051"	13	54655	23.8 (Unreliable)
	"Le Flore County, OK"	"40079"	14	49873	28.1 (Unreliable)
	"Lincoln County, OK"	"40081"	10	35129	28.5 (Unreliable)
	"McCurtain County, OK"	"40089"	11	32822	33.5 (Unreliable)
	"Muskogee County, OK"	"40101"	24	69477	34.5
	"Oklahoma County, OK"	"40109"	170	782970	21.7
	"Okmulgee County, OK"	"40111"	11	39213	28.1 (Unreliable)
	"Payne County, OK"	"40119"	12	81131	14.8 (Unreliable)
	"Pottawatomie County, OK"	"40125"	19	72290	26.3 (Unreliable)
	"Rogers County, OK"	"40131"	10	91766	10.9 (Unreliable)
	"Sequoyah County, OK"	"40135"	16	41294	38.7 (Unreliable)
	"Tulsa County, OK"	"40143"	131	642940	20.4
	"Wagoner County, OK"	"40145"	10	77679	12.9 (Unreliable)
	"Clackamas County, OR"	"41005"	40	408062	9.8
	"Deschutes County, OR"	"41017"	26	181307	14.3
	"Douglas County, OR"	"41019"	12	108457	11.1 (Unreliable)
	"Jackson County, OR"	"41029"	29	216527	13.4
	"Lane County, OR"	"41039"	72	369519	19.5
	"Linn County, OR"	"41043"	15	122849	12.2 (Unreliable)
	"Marion County, OR"	"41047"	41	336316	12.2
	"Multnomah County, OR"	"41051"	126	799766	15.8
	"Washington County, OR"	"41067"	56	582779	9.6
	"Adams County, PA"	"42001"	24	102180	23.5
	"Allegheny County, PA"	"42003"	633	1225365	51.7
	"Armstrong County, PA"	"42005"	47	66486	70.7
	"Beaver County, PA"	"42007"	113	167429	67.5
	"Berks County, PA"	"42011"	103	414812	24.8
	"Blair County, PA"	"42013"	41	124650	32.9
	"Bradford County, PA"	"42015"	12	60770	19.7 (Unreliable)
	"Bucks County, PA"	"42017"	204	626399	32.6
	"Butler County, PA"	"42019"	83	186847	44.4
	"Cambria County, PA"	"42021"	99	134732	73.5
	"Carbon County, PA"	"42025"	22	63594	34.6
	"Centre County, PA"	"42027"	17	161464	10.5 (Unreliable)
	"Chester County, PA"	"42029"	118	516312	22.9
	"Clearfield County, PA"	"42033"	13	80596	16.1 (Unreliable)
	"Clinton County, PA"	"42035"	14	39233	35.7 (Unreliable)
	"Columbia County, PA"	"42037"	15	66420	22.6 (Unreliable)
	"Crawford County, PA"	"42039"	40	86257	46.4
	"Cumberland County, PA"	"42041"	62	248506	24.9
	"Dauphin County, PA"	"42043"	81	273707	29.6
	"Delaware County, PA"	"42045"	236	563402	41.9
	"Erie County, PA"	"42049"	84	276207	30.4
	"Fayette County, PA"	"42051"	76	132733	57.3
	"Franklin County, PA"	"42055"	38	153851	24.7
	"Fulton County, PA"	"42057"	11	14640	75.1 (Unreliable)
	"Greene County, PA"	"42059"	24	37197	64.5
	"Huntingdon County, PA"	"42061"	12	45634	26.3 (Unreliable)
	"Indiana County, PA"	"42063"	47	86364	54.4
	"Lackawanna County, PA"	"42069"	77	211321	36.4
	"Lancaster County, PA"	"42071"	120	538500	22.3
	"Lawrence County, PA"	"42073"	41	87294	47.0
	"Lebanon County, PA"	"42075"	14	138863	10.1 (Unreliable)
	"Lehigh County, PA"	"42077"	98	363147	27.0
	"Luzerne County, PA"	"42079"	129	316383	40.8
	"Lycoming County, PA"	"42081"	30	115248	26.0
	"Mercer County, PA"	"42085"	31	112913	27.5
	"Mifflin County, PA"	"42087"	12	46342	25.9 (Unreliable)
	"Monroe County, PA"	"42089"	31	166098	18.7
	"Montgomery County, PA"	"42091"	245	821725	29.8
	"Northampton County, PA"	"42095"	86	302294	28.4
	"Northumberland County, PA"	"42097"	32	92541	34.6
	"Perry County, PA"	"42099"	12	45820	26.2 (Unreliable)
	"Philadelphia County, PA"	"42101"	746	1567872	47.6
	"Pike County, PA"	"42103"	16	55562	28.8 (Unreliable)
	"Schuylkill County, PA"	"42107"	62	143573	43.2
	"Somerset County, PA"	"42111"	28	75061	37.3
	"Susquehanna County, PA"	"42115"	13	40862	31.8 (Unreliable)
	"Venango County, PA"	"42121"	13	52582	24.7 (Unreliable)
	"Washington County, PA"	"42125"	109	207981	52.4
	"Wayne County, PA"	"42127"	16	50710	31.6 (Unreliable)
	"Westmoreland County, PA"	"42129"	208	355458	58.5
	"York County, PA"	"42133"	103	443744	23.2
	"Bristol County, RI"	"44001"	11	49067	22.4 (Unreliable)
	"Kent County, RI"	"44003"	56	164614	34.0
	"Newport County, RI"	"44005"	26	82784	31.4
	"Providence County, RI"	"44007"	208	633673	32.8
	"Washington County, RI"	"44009"	25	126288	19.8
	"Aiken County, SC"	"45003"	34	167458	20.3
	"Anderson County, SC"	"45007"	36	196569	18.3
	"Beaufort County, SC"	"45013"	15	183149	8.2 (Unreliable)
	"Berkeley County, SC"	"45015"	46	210898	21.8
	"Charleston County, SC"	"45019"	71	396484	17.9
	"Dorchester County, SC"	"45035"	22	153773	14.3
	"Florence County, SC"	"45041"	19	138742	13.7 (Unreliable)
	"Georgetown County, SC"	"45043"	18	61399	29.3 (Unreliable)
	"Greenville County, SC"	"45045"	90	498766	18.0
	"Horry County, SC"	"45051"	141	322342	43.7
	"Laurens County, SC"	"45059"	13	66777	19.5 (Unreliable)
	"Lexington County, SC"	"45063"	46	286196	16.1
	"Oconee County, SC"	"45073"	17	76355	22.3 (Unreliable)
	"Pickens County, SC"	"45077"	31	122863	25.2
	"Richland County, SC"	"45079"	58	409549	14.2
	"Spartanburg County, SC"	"45083"	64	301463	21.2
	"Sumter County, SC"	"45085"	11	107396	10.2 (Unreliable)
	"York County, SC"	"45091"	52	258526	20.1
	"Minnehaha County, SD"	"46099"	18	187318	9.6 (Unreliable)
	"Pennington County, SD"	"46103"	12	109372	11.0 (Unreliable)
	"Anderson County, TN"	"47001"	31	75936	40.8
	"Blount County, TN"	"47009"	35	128670	27.2
	"Bradley County, TN"	"47011"	16	104490	15.3 (Unreliable)
	"Campbell County, TN"	"47013"	12	39714	30.2 (Unreliable)
	"Carter County, TN"	"47019"	19	56502	33.6 (Unreliable)
	"Cheatham County, TN"	"47021"	15	39880	37.6 (Unreliable)
	"Claiborne County, TN"	"47025"	20	31757	63.0
	"Coffee County, TN"	"47031"	17	54682	31.1 (Unreliable)
	"Davidson County, TN"	"47037"	227	684410	33.2
	"Dickson County, TN"	"47043"	21	52170	40.3
	"Gibson County, TN"	"47053"	11	49401	22.3 (Unreliable)
	"Greene County, TN"	"47059"	16	68615	23.3 (Unreliable)
	"Hamblen County, TN"	"47063"	22	63785	34.5
	"Hamilton County, TN"	"47065"	69	357738	19.3
	"Hawkins County, TN"	"47073"	21	56563	37.1
	"Knox County, TN"	"47093"	174	456132	38.1
	"Loudon County, TN"	"47105"	14	51454	27.2 (Unreliable)
	"McMinn County, TN"	"47107"	13	52850	24.6 (Unreliable)
	"Madison County, TN"	"47113"	13	97663	13.3 (Unreliable)
	"Marshall County, TN"	"47117"	12	31915	37.6 (Unreliable)
	"Maury County, TN"	"47119"	20	89981	22.2
	"Monroe County, TN"	"47123"	21	45970	45.7
	"Montgomery County, TN"	"47125"	29	195734	14.8
	"Putnam County, TN"	"47141"	13	75931	17.1 (Unreliable)
	"Roane County, TN"	"47145"	26	52874	49.2
	"Rutherford County, TN"	"47149"	56	308251	18.2
	"Sevier County, TN"	"47155"	25	96673	25.9
	"Shelby County, TN"	"47157"	198	934603	21.2
	"Smith County, TN"	"47159"	11	19447	56.6 (Unreliable)
	"Sullivan County, TN"	"47163"	43	156667	27.4
	"Sumner County, TN"	"47165"	39	180063	21.7
	"Tipton County, TN"	"47167"	19	61303	31.0 (Unreliable)
	"Union County, TN"	"47173"	10	19140	52.2 (Unreliable)
	"Warren County, TN"	"47177"	10	40516	24.7 (Unreliable)
	"Washington County, TN"	"47179"	37	127440	29.0
	"White County, TN"	"47185"	11	26653	41.3 (Unreliable)
	"Williamson County, TN"	"47187"	26	219107	11.9
	"Wilson County, TN"	"47189"	34	132781	25.6
	"Angelina County, TX"	"48005"	13	87791	14.8 (Unreliable)
	"Bell County, TX"	"48027"	18	340411	5.3 (Unreliable)
	"Bexar County, TX"	"48029"	224	1928680	11.6
	"Brazoria County, TX"	"48039"	34	354195	9.6
	"Brazos County, TX"	"48041"	11	220417	5.0 (Unreliable)
	"Cameron County, TX"	"48061"	12	422135	2.8 (Unreliable)
	"Collin County, TX"	"48085"	85	939585	9.0
	"Comal County, TX"	"48091"	18	134788	13.4 (Unreliable)
	"Dallas County, TX"	"48113"	320	2574984	12.4
	"Denton County, TX"	"48121"	69	806180	8.6
	"Ector County, TX"	"48135"	16	157462	10.2 (Unreliable)
	"Ellis County, TX"	"48139"	14	168499	8.3 (Unreliable)
	"El Paso County, TX"	"48141"	83	837918	9.9
	"Fort Bend County, TX"	"48157"	50	741237	6.7
	"Galveston County, TX"	"48167"	50	329431	15.2
	"Gregg County, TX"	"48183"	10	123745	8.1 (Unreliable)
	"Guadalupe County, TX"	"48187"	10	155265	6.4 (Unreliable)
	"Harris County, TX"	"48201"	522	4589928	11.4
	"Hays County, TX"	"48209"	19	204470	9.3 (Unreliable)
	"Henderson County, TX"	"48213"	10	79901	12.5 (Unreliable)
	"Hidalgo County, TX"	"48215"	27	849843	3.2
	"Hunt County, TX"	"48231"	12	92073	13.0 (Unreliable)
	"Jefferson County, TX"	"48245"	30	254679	11.8
	"Johnson County, TX"	"48251"	18	163274	11.0 (Unreliable)
	"Kaufman County, TX"	"48257"	12	118350	10.1 (Unreliable)
	"Lubbock County, TX"	"48303"	37	303137	12.2
	"McLennan County, TX"	"48309"	20	247934	8.1
	"Montgomery County, TX"	"48339"	68	556203	12.2
	"Nueces County, TX"	"48355"	63	361350	17.4
	"Parker County, TX"	"48367"	19	129441	14.7 (Unreliable)
	"Potter County, TX"	"48375"	20	120832	16.6
	"Randall County, TX"	"48381"	17	132501	12.8 (Unreliable)
	"Smith County, TX"	"48423"	18	225290	8.0 (Unreliable)
	"Tarrant County, TX"	"48439"	218	2016872	10.8
	"Taylor County, TX"	"48441"	20	136535	14.6
	"Tom Green County, TX"	"48451"	17	118386	14.4 (Unreliable)
	"Travis County, TX"	"48453"	147	1199323	12.3
	"Webb County, TX"	"48479"	34	271193	12.5
	"Wichita County, TX"	"48485"	19	131838	14.4 (Unreliable)
	"Williamson County, TX"	"48491"	33	528718	6.2
	"Wise County, TX"	"48497"	10	64455	15.5 (Unreliable)
	"Box Elder County, UT"	"49003"	17	53139	32.0 (Unreliable)
	"Cache County, UT"	"49005"	14	122753	11.4 (Unreliable)
	"Carbon County, UT"	"49007"	13	20399	63.7 (Unreliable)
	"Davis County, UT"	"49011"	63	342281	18.4
	"Iron County, UT"	"49021"	14	49937	28.0 (Unreliable)
	"Salt Lake County, UT"	"49035"	262	1121354	23.4
	"Utah County, UT"	"49049"	104	592299	17.6
	"Washington County, UT"	"49053"	25	160245	15.6
	"Weber County, UT"	"49057"	63	247560	25.4
	"Bennington County, VT"	"50003"	11	36191	30.4 (Unreliable)
	"Chittenden County, VT"	"50007"	29	161531	18.0
	"Rutland County, VT"	"50021"	13	59310	21.9 (Unreliable)
	"Washington County, VT"	"50023"	11	58504	18.8 (Unreliable)
	"Windsor County, VT"	"50027"	16	55496	28.8 (Unreliable)
	"Arlington County, VA"	"51013"	26	230050	11.3
	"Caroline County, VA"	"51033"	10	30178	33.1 (Unreliable)
	"Chesterfield County, VA"	"51041"	75	339009	22.1
	"Culpeper County, VA"	"51047"	12	50083	24.0 (Unreliable)
	"Fairfax County, VA"	"51059"	108	1138652	9.5
	"Fauquier County, VA"	"51061"	25	69069	36.2
	"Franklin County, VA"	"51067"	14	56069	25.0 (Unreliable)
	"Frederick County, VA"	"51069"	22	84421	26.1
	"Gloucester County, VA"	"51073"	12	37214	32.2 (Unreliable)
	"Hanover County, VA"	"51085"	11	104392	10.5 (Unreliable)
	"Henrico County, VA"	"51087"	63	326501	19.3
	"Loudoun County, VA"	"51107"	40	385945	10.4
	"Montgomery County, VA"	"51121"	12	98602	12.2 (Unreliable)
	"Orange County, VA"	"51137"	17	35533	47.8 (Unreliable)
	"Prince William County, VA"	"51153"	57	455210	12.5
	"Roanoke County, VA"	"51161"	19	94031	20.2 (Unreliable)
	"Spotsylvania County, VA"	"51177"	30	132010	22.7
	"Stafford County, VA"	"51179"	27	144361	18.7
	"Wise County, VA"	"51195"	15	39228	38.2 (Unreliable)
	"Wythe County, VA"	"51197"	10	29016	34.5 (Unreliable)
	"Alexandria city, VA"	"51510"	15	155810	9.6 (Unreliable)
	"Chesapeake city, VA"	"51550"	48	237940	20.2
	"Hampton city, VA"	"51650"	34	135410	25.1
	"Newport News city, VA"	"51700"	43	181825	23.6
	"Norfolk city, VA"	"51710"	72	245115	29.4
	"Petersburg city, VA"	"51730"	15	31882	47.0 (Unreliable)
	"Portsmouth city, VA"	"51740"	29	95252	30.4
	"Richmond city, VA"	"51760"	70	223170	31.4
	"Roanoke city, VA"	"51770"	15	99660	15.1 (Unreliable)
	"Virginia Beach city, VA"	"51810"	88	452602	19.4
	"Winchester city, VA"	"51840"	11	27516	40.0 (Unreliable)
	"Benton County, WA"	"53005"	30	193686	15.5
	"Clallam County, WA"	"53009"	21	74570	28.2
	"Clark County, WA"	"53011"	59	467018	12.6
	"Cowlitz County, WA"	"53015"	20	105160	19.0
	"Grays Harbor County, WA"	"53027"	22	71628	30.7
	"King County, WA"	"53033"	308	2149970	14.3
	"Kitsap County, WA"	"53035"	38	264811	14.3
	"Lewis County, WA"	"53041"	12	77066	15.6 (Unreliable)
	"Mason County, WA"	"53045"	11	62198	17.7 (Unreliable)
	"Pierce County, WA"	"53053"	151	861312	17.5
	"Skagit County, WA"	"53057"	24	123681	19.4
	"Snohomish County, WA"	"53061"	122	787620	15.5
	"Spokane County, WA"	"53063"	114	499072	22.8
	"Stevens County, WA"	"53065"	10	44439	22.5 (Unreliable)
	"Thurston County, WA"	"53067"	26	275222	9.4
	"Whatcom County, WA"	"53073"	14	216800	6.5 (Unreliable)
	"Yakima County, WA"	"53077"	27	249636	10.8
	"Berkeley County, WV"	"54003"	88	113525	77.5
	"Brooke County, WV"	"54009"	11	22977	47.9 (Unreliable)
	"Cabell County, WV"	"54011"	97	95987	101.1
	"Fayette County, WV"	"54019"	15	44323	33.8 (Unreliable)
	"Hampshire County, WV"	"54027"	16	23301	68.7 (Unreliable)
	"Hancock County, WV"	"54029"	13	29590	43.9 (Unreliable)
	"Harrison County, WV"	"54033"	26	68400	38.0
	"Jefferson County, WV"	"54037"	34	56368	60.3
	"Kanawha County, WV"	"54039"	114	186241	61.2
	"Lincoln County, WV"	"54043"	13	21232	61.2 (Unreliable)
	"Logan County, WV"	"54045"	15	33700	44.5 (Unreliable)
	"McDowell County, WV"	"54047"	12	19141	62.7 (Unreliable)
	"Marion County, WV"	"54049"	10	56538	17.7 (Unreliable)
	"Mason County, WV"	"54053"	15	26825	55.9 (Unreliable)
	"Mercer County, WV"	"54055"	44	60468	72.8
	"Mineral County, WV"	"54057"	13	27411	47.4 (Unreliable)
	"Mingo County, WV"	"54059"	23	24647	93.3
	"Monongalia County, WV"	"54061"	31	104622	29.6
	"Nicholas County, WV"	"54067"	15	25311	59.3 (Unreliable)
	"Ohio County, WV"	"54069"	11	42516	25.9 (Unreliable)
	"Preston County, WV"	"54077"	11	33758	32.6 (Unreliable)
	"Putnam County, WV"	"54079"	19	56941	33.4 (Unreliable)
	"Raleigh County, WV"	"54081"	45	76601	58.7
	"Wayne County, WV"	"54099"	37	40531	91.3
	"Wood County, WV"	"54107"	46	85643	53.7
	"Wyoming County, WV"	"54109"	15	21763	68.9 (Unreliable)
	"Brown County, WI"	"55009"	34	260401	13.1
	"Columbia County, WI"	"55021"	17	56927	29.9 (Unreliable)
	"Dane County, WI"	"55025"	105	531273	19.8
	"Dodge County, WI"	"55027"	26	88068	29.5
	"Eau Claire County, WI"	"55035"	10	102965	9.7 (Unreliable)
	"Fond du Lac County, WI"	"55039"	14	102144	13.7 (Unreliable)
	"Jefferson County, WI"	"55055"	10	84625	11.8 (Unreliable)
	"Kenosha County, WI"	"55059"	50	168183	29.7
	"La Crosse County, WI"	"55063"	24	118122	20.3
	"Manitowoc County, WI"	"55071"	10	79536	12.6 (Unreliable)
