"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Carteret County, NC"	"37031"	11	67738	16.2 (Unreliable)
	"Catawba County, NC"	"37035"	29	154940	18.7
	"Cleveland County, NC"	"37045"	15	97425	15.4 (Unreliable)
	"Columbus County, NC"	"37047"	10	57591	17.4 (Unreliable)
	"Craven County, NC"	"37049"	11	105309	10.4 (Unreliable)
	"Cumberland County, NC"	"37051"	46	323454	14.2
	"Davidson County, NC"	"37057"	30	163474	18.4
	"Durham County, NC"	"37063"	22	282676	7.8
	"Forsyth County, NC"	"37067"	45	357815	12.6
	"Gaston County, NC"	"37071"	50	208128	24.0
	"Guilford County, NC"	"37081"	53	500841	10.6
	"Harnett County, NC"	"37085"	18	122220	14.7 (Unreliable)
	"Haywood County, NC"	"37087"	17	58796	28.9 (Unreliable)
	"Henderson County, NC"	"37089"	15	108014	13.9 (Unreliable)
	"Iredell County, NC"	"37097"	24	162823	14.7
	"Johnston County, NC"	"37101"	19	174837	10.9 (Unreliable)
	"Lincoln County, NC"	"37109"	17	78612	21.6 (Unreliable)
	"Mecklenburg County, NC"	"37119"	92	968367	9.5
	"Moore County, NC"	"37125"	12	90376	13.3 (Unreliable)
	"Nash County, NC"	"37127"	16	95240	16.8 (Unreliable)
	"New Hanover County, NC"	"37129"	43	209189	20.6
	"Onslow County, NC"	"37133"	23	183807	12.5
	"Orange County, NC"	"37135"	14	137551	10.2 (Unreliable)
	"Pitt County, NC"	"37147"	17	172913	9.8 (Unreliable)
	"Randolph County, NC"	"37151"	23	142251	16.2
	"Richmond County, NC"	"37153"	11	46357	23.7 (Unreliable)
	"Robeson County, NC"	"37155"	24	135412	17.7
	"Rockingham County, NC"	"37157"	18	92684	19.4 (Unreliable)
	"Rowan County, NC"	"37159"	30	137832	21.8
	"Rutherford County, NC"	"37161"	10	67204	14.9 (Unreliable)
	"Stanly County, NC"	"37167"	12	60485	19.8 (Unreliable)
	"Surry County, NC"	"37171"	15	73485	20.4 (Unreliable)
	"Transylvania County, NC"	"37175"	10	32820	30.5 (Unreliable)
	"Union County, NC"	"37179"	10	208362	4.8 (Unreliable)
	"Vance County, NC"	"37181"	11	45057	24.4 (Unreliable)
	"Wake County, NC"	"37183"	56	952296	5.9
	"Wayne County, NC"	"37191"	11	124551	8.8 (Unreliable)
	"Wilkes County, NC"	"37193"	18	69279	26.0 (Unreliable)
	"Yadkin County, NC"	"37197"	10	38125	26.2 (Unreliable)
	"Adams County, OH"	"39001"	10	28358	35.3 (Unreliable)
	"Allen County, OH"	"39003"	15	105295	14.2 (Unreliable)
	"Ashtabula County, OH"	"39007"	26	100251	25.9
	"Athens County, OH"	"39009"	10	64605	15.5 (Unreliable)
	"Belmont County, OH"	"39013"	10	69612	14.4 (Unreliable)
	"Brown County, OH"	"39015"	14	44392	31.5 (Unreliable)
	"Butler County, OH"	"39017"	95	370651	25.6
	"Clark County, OH"	"39023"	39	137172	28.4
	"Clermont County, OH"	"39025"	64	199195	32.1
	"Clinton County, OH"	"39027"	13	41828	31.1 (Unreliable)
	"Columbiana County, OH"	"39029"	20	106417	18.8
	"Cuyahoga County, OH"	"39035"	246	1265611	19.4
	"Darke County, OH"	"39037"	10	52496	19.0 (Unreliable)
	"Delaware County, OH"	"39041"	19	181128	10.5 (Unreliable)
	"Erie County, OH"	"39043"	13	76455	17.0 (Unreliable)
	"Fairfield County, OH"	"39045"	23	147500	15.6
	"Franklin County, OH"	"39049"	233	1197640	19.5
	"Greene County, OH"	"39057"	25	164421	15.2
	"Hamilton County, OH"	"39061"	181	802326	22.6
	"Jefferson County, OH"	"39081"	15	68336	22.0 (Unreliable)
	"Lake County, OH"	"39085"	49	229409	21.4
	"Lawrence County, OH"	"39087"	10	62114	16.1 (Unreliable)
	"Licking County, OH"	"39089"	18	167765	10.7 (Unreliable)
	"Lorain County, OH"	"39093"	74	301689	24.5
	"Lucas County, OH"	"39095"	102	437135	23.3
	"Mahoning County, OH"	"39099"	49	235777	20.8
	"Marion County, OH"	"39101"	20	66229	30.2
	"Medina County, OH"	"39103"	19	173669	10.9 (Unreliable)
	"Miami County, OH"	"39109"	16	103103	15.5 (Unreliable)
	"Montgomery County, OH"	"39113"	170	534692	31.8
	"Muskingum County, OH"	"39119"	12	85872	14.0 (Unreliable)
	"Pickaway County, OH"	"39129"	12	56326	21.3 (Unreliable)
	"Portage County, OH"	"39133"	18	161427	11.2 (Unreliable)
	"Preble County, OH"	"39135"	12	41880	28.7 (Unreliable)
	"Richland County, OH"	"39139"	12	122590	9.8 (Unreliable)
	"Ross County, OH"	"39141"	13	77418	16.8 (Unreliable)
	"Scioto County, OH"	"39145"	17	78586	21.6 (Unreliable)
	"Stark County, OH"	"39151"	45	374807	12.0
	"Summit County, OH"	"39153"	103	541050	19.0
	"Trumbull County, OH"	"39155"	37	207371	17.8
	"Warren County, OH"	"39165"	38	217788	17.4
	"Wood County, OH"	"39173"	10	128609	7.8 (Unreliable)
	"Bryan County, OK"	"40013"	12	43458	27.6 (Unreliable)
	"Canadian County, OK"	"40017"	16	122543	13.1 (Unreliable)
	"Carter County, OK"	"40019"	21	48099	43.7
	"Cleveland County, OK"	"40027"	50	266199	18.8
	"Comanche County, OK"	"40031"	10	126609	7.9 (Unreliable)
	"Creek County, OK"	"40037"	11	70889	15.5 (Unreliable)
	"Delaware County, OK"	"40041"	11	41397	26.6 (Unreliable)
	"Garvin County, OK"	"40049"	10	27302	36.6 (Unreliable)
	"Grady County, OK"	"40051"	20	53054	37.7
	"Le Flore County, OK"	"40079"	11	49983	22.0 (Unreliable)
	"McClain County, OK"	"40087"	10	35615	28.1 (Unreliable)
	"McCurtain County, OK"	"40089"	10	33240	30.1 (Unreliable)
	"Muskogee County, OK"	"40101"	13	70531	18.4 (Unreliable)
	"Oklahoma County, OK"	"40109"	179	742541	24.1
	"Okmulgee County, OK"	"40111"	11	39607	27.8 (Unreliable)
	"Ottawa County, OK"	"40115"	10	32225	31.0 (Unreliable)
	"Payne County, OK"	"40119"	10	78457	12.7 (Unreliable)
	"Pittsburg County, OK"	"40121"	15	45111	33.3 (Unreliable)
	"Pottawatomie County, OK"	"40125"	12	70679	17.0 (Unreliable)
	"Stephens County, OK"	"40137"	17	44873	37.9 (Unreliable)
	"Tulsa County, OK"	"40143"	120	614582	19.5
	"Wagoner County, OK"	"40145"	15	75043	20.0 (Unreliable)
	"Clackamas County, OR"	"41005"	33	383339	8.6
	"Deschutes County, OR"	"41017"	13	161765	8.0 (Unreliable)
	"Douglas County, OR"	"41019"	18	107111	16.8 (Unreliable)
	"Jackson County, OR"	"41029"	47	206346	22.8
	"Josephine County, OR"	"41033"	12	82798	14.5 (Unreliable)
	"Lane County, OR"	"41039"	45	354993	12.7
	"Lincoln County, OR"	"41041"	10	46158	21.7 (Unreliable)
	"Linn County, OR"	"41043"	18	118332	15.2 (Unreliable)
	"Marion County, OR"	"41047"	43	319946	13.4
	"Multnomah County, OR"	"41051"	125	759071	16.5
	"Washington County, OR"	"41067"	56	547639	10.2
	"Yamhill County, OR"	"41071"	13	100687	12.9 (Unreliable)
	"Allegheny County, PA"	"42003"	280	1230842	22.7
	"Armstrong County, PA"	"42005"	14	68367	20.5 (Unreliable)
	"Beaver County, PA"	"42007"	34	170250	20.0
	"Berks County, PA"	"42011"	53	413331	12.8
	"Blair County, PA"	"42013"	19	126991	15.0 (Unreliable)
	"Bradford County, PA"	"42015"	11	62847	17.5 (Unreliable)
	"Bucks County, PA"	"42017"	113	625930	18.1
	"Butler County, PA"	"42019"	23	185081	12.4
	"Cambria County, PA"	"42021"	31	141531	21.9
	"Carbon County, PA"	"42025"	11	64963	16.9 (Unreliable)
	"Centre County, PA"	"42027"	15	155936	9.6 (Unreliable)
	"Chester County, PA"	"42029"	60	506278	11.9
	"Crawford County, PA"	"42039"	16	87675	18.2 (Unreliable)
	"Cumberland County, PA"	"42041"	26	239217	10.9
	"Dauphin County, PA"	"42043"	35	269961	13.0
	"Delaware County, PA"	"42045"	150	560834	26.7
	"Erie County, PA"	"42049"	52	281541	18.5
	"Fayette County, PA"	"42051"	16	135464	11.8 (Unreliable)
	"Franklin County, PA"	"42055"	17	151575	11.2 (Unreliable)
	"Indiana County, PA"	"42063"	18	88255	20.4 (Unreliable)
	"Jefferson County, PA"	"42065"	10	44839	22.3 (Unreliable)
	"Lackawanna County, PA"	"42069"	56	214583	26.1
	"Lancaster County, PA"	"42071"	58	526864	11.0
	"Lawrence County, PA"	"42073"	14	89713	15.6 (Unreliable)
	"Lehigh County, PA"	"42077"	57	355403	16.0
	"Luzerne County, PA"	"42079"	60	321420	18.7
	"Lycoming County, PA"	"42081"	11	117319	9.4 (Unreliable)
	"Mercer County, PA"	"42085"	21	115806	18.1
	"Monroe County, PA"	"42089"	26	168567	15.4
	"Montgomery County, PA"	"42091"	136	809540	16.8
	"Northampton County, PA"	"42095"	43	299293	14.4
	"Philadelphia County, PA"	"42101"	460	1550379	29.7
	"Schuylkill County, PA"	"42107"	39	147302	26.5
	"Somerset County, PA"	"42111"	13	77191	16.8 (Unreliable)
	"Venango County, PA"	"42121"	10	54232	18.4 (Unreliable)
	"Washington County, PA"	"42125"	33	208480	15.8
	"Wayne County, PA"	"42127"	13	51695	25.1 (Unreliable)
	"Westmoreland County, PA"	"42129"	106	363179	29.2
	"Wyoming County, PA"	"42131"	12	28345	42.3 (Unreliable)
	"York County, PA"	"42133"	73	437641	16.7
	"Kent County, RI"	"44003"	47	165134	28.5
	"Providence County, RI"	"44007"	120	629364	19.1
	"Washington County, RI"	"44009"	17	126191	13.5 (Unreliable)
	"Aiken County, SC"	"45003"	32	163284	19.6
	"Anderson County, SC"	"45007"	30	189328	15.8
	"Beaufort County, SC"	"45013"	13	167460	7.8 (Unreliable)
	"Berkeley County, SC"	"45015"	28	189560	14.8
	"Charleston County, SC"	"45019"	37	365097	10.1
	"Cherokee County, SC"	"45021"	13	55860	23.3 (Unreliable)
	"Dorchester County, SC"	"45035"	17	142466	11.9 (Unreliable)
	"Greenville County, SC"	"45045"	75	466431	16.1
	"Horry County, SC"	"45051"	35	281772	12.4
	"Kershaw County, SC"	"45055"	12	62206	19.3 (Unreliable)
	"Lexington County, SC"	"45063"	35	269949	13.0
	"Oconee County, SC"	"45073"	21	74603	28.1
	"Pickens County, SC"	"45077"	32	119634	26.7
	"Richland County, SC"	"45079"	38	393501	9.7
	"Spartanburg County, SC"	"45083"	36	288422	12.5
	"York County, SC"	"45091"	37	234385	15.8
	"Anderson County, TN"	"47001"	19	75326	25.2 (Unreliable)
	"Blount County, TN"	"47009"	26	124069	21.0
	"Bradley County, TN"	"47011"	25	101101	24.7
	"Carter County, TN"	"47019"	10	57309	17.4 (Unreliable)
	"Cheatham County, TN"	"47021"	12	39245	30.6 (Unreliable)
	"Cocke County, TN"	"47029"	11	35450	31.0 (Unreliable)
	"Coffee County, TN"	"47031"	13	53132	24.5 (Unreliable)
	"Cumberland County, TN"	"47035"	13	57073	22.8 (Unreliable)
	"Davidson County, TN"	"47037"	109	649004	16.8
	"Greene County, TN"	"47059"	20	68654	29.1
	"Hamblen County, TN"	"47063"	25	62712	39.9
	"Hamilton County, TN"	"47065"	68	345783	19.7
	"Hawkins County, TN"	"47073"	12	56561	21.2 (Unreliable)
	"Knox County, TN"	"47093"	95	440793	21.6
	"Lawrence County, TN"	"47099"	15	42133	35.6 (Unreliable)
	"Loudon County, TN"	"47105"	12	49732	24.1 (Unreliable)
	"Maury County, TN"	"47119"	15	81969	18.3 (Unreliable)
	"Montgomery County, TN"	"47125"	25	185225	13.5
	"Roane County, TN"	"47145"	19	53506	35.5 (Unreliable)
	"Robertson County, TN"	"47147"	10	66743	15.0 (Unreliable)
	"Rutherford County, TN"	"47149"	31	274386	11.3
	"Sevier County, TN"	"47155"	15	92299	16.3 (Unreliable)
	"Shelby County, TN"	"47157"	132	938965	14.1
	"Sullivan County, TN"	"47163"	26	156547	16.6
	"Sumner County, TN"	"47165"	15	166101	9.0 (Unreliable)
	"Washington County, TN"	"47179"	20	124907	16.0
	"Williamson County, TN"	"47187"	17	193095	8.8 (Unreliable)
	"Wilson County, TN"	"47189"	15	119109	12.6 (Unreliable)
	"Bell County, TX"	"48027"	30	323105	9.3
	"Bexar County, TX"	"48029"	198	1788530	11.1
	"Brazoria County, TX"	"48039"	40	324373	12.3
	"Cameron County, TX"	"48061"	20	415445	4.8
	"Collin County, TX"	"48085"	66	837229	7.9
	"Comal County, TX"	"48091"	17	115005	14.8 (Unreliable)
	"Dallas County, TX"	"48113"	266	2452421	10.8
	"Denton County, TX"	"48121"	56	707475	7.9
	"Ector County, TX"	"48135"	17	144513	11.8 (Unreliable)
	"Ellis County, TX"	"48139"	10	153730	6.5 (Unreliable)
	"El Paso County, TX"	"48141"	61	830853	7.3
	"Fort Bend County, TX"	"48157"	19	625796	3.0 (Unreliable)
	"Galveston County, TX"	"48167"	40	301067	13.3
	"Grayson County, TX"	"48181"	21	121636	17.3
	"Guadalupe County, TX"	"48187"	12	139741	8.6 (Unreliable)
	"Hardin County, TX"	"48199"	13	55114	23.6 (Unreliable)
	"Harris County, TX"	"48201"	368	4259206	8.6
	"Henderson County, TX"	"48213"	11	78951	13.9 (Unreliable)
	"Hidalgo County, TX"	"48215"	18	806388	2.2 (Unreliable)
	"Jefferson County, TX"	"48245"	34	251250	13.5
	"Johnson County, TX"	"48251"	16	153313	10.4 (Unreliable)
	"Kaufman County, TX"	"48257"	12	106664	11.3 (Unreliable)
	"Liberty County, TX"	"48291"	11	76425	14.4 (Unreliable)
	"Lubbock County, TX"	"48303"	23	286241	8.0
	"McLennan County, TX"	"48309"	26	239385	10.9
	"Midland County, TX"	"48329"	11	147139	7.5 (Unreliable)
	"Montgomery County, TX"	"48339"	45	484674	9.3
	"Nueces County, TX"	"48355"	58	347816	16.7
	"Orange County, TX"	"48361"	17	82984	20.5 (Unreliable)
	"Parker County, TX"	"48367"	17	119778	14.2 (Unreliable)
	"Potter County, TX"	"48375"	10	122792	8.1 (Unreliable)
	"Randall County, TX"	"48381"	15	124894	12.0 (Unreliable)
	"Smith County, TX"	"48423"	21	214774	9.8
	"Tarrant County, TX"	"48439"	188	1882352	10.0
	"Taylor County, TX"	"48441"	14	134151	10.4 (Unreliable)
	"Travis County, TX"	"48453"	156	1096122	14.2
	"Van Zandt County, TX"	"48467"	13	52273	24.9 (Unreliable)
	"Victoria County, TX"	"48469"	11	89076	12.3 (Unreliable)
	"Webb County, TX"	"48479"	33	259738	12.7
	"Wichita County, TX"	"48485"	20	131804	15.2
	"Williamson County, TX"	"48491"	37	456352	8.1
	"Cache County, UT"	"49005"	17	115931	14.7 (Unreliable)
	"Davis County, UT"	"49011"	55	316165	17.4
	"Iron County, UT"	"49021"	11	46706	23.6 (Unreliable)
	"Salt Lake County, UT"	"49035"	248	1064462	23.3
	"Tooele County, UT"	"49045"	11	59872	18.4 (Unreliable)
	"Utah County, UT"	"49049"	96	540170	17.8
	"Washington County, UT"	"49053"	36	144613	24.9
	"Weber County, UT"	"49057"	63	236565	26.6
	"Chittenden County, VT"	"50007"	19	158772	12.0 (Unreliable)
	"Windham County, VT"	"50025"	11	44007	25.0 (Unreliable)
	"Arlington County, VA"	"51013"	12	221625	5.4 (Unreliable)
	"Augusta County, VA"	"51015"	13	73807	17.6 (Unreliable)
	"Buchanan County, VA"	"51027"	13	23920	54.3 (Unreliable)
	"Chesterfield County, VA"	"51041"	22	324124	6.8
	"Fairfax County, VA"	"51059"	59	1120382	5.3
	"Franklin County, VA"	"51067"	13	56327	23.1 (Unreliable)
	"Henrico County, VA"	"51087"	24	315877	7.6
	"Henry County, VA"	"51089"	13	52950	24.6 (Unreliable)
	"Loudoun County, VA"	"51107"	19	338196	5.6 (Unreliable)
	"Prince William County, VA"	"51153"	38	430368	8.8
	"Spotsylvania County, VA"	"51177"	11	126194	8.7 (Unreliable)
	"Tazewell County, VA"	"51185"	15	44242	33.9 (Unreliable)
	"Wise County, VA"	"51195"	13	40890	31.8 (Unreliable)
	"Alexandria city, VA"	"51510"	11	147357	7.5 (Unreliable)
	"Chesapeake city, VA"	"51550"	16	228325	7.0 (Unreliable)
	"Hampton city, VA"	"51650"	11	137104	8.0 (Unreliable)
	"Newport News city, VA"	"51700"	16	180247	8.9 (Unreliable)
	"Norfolk city, VA"	"51710"	29	245962	11.8
	"Richmond city, VA"	"51760"	27	210826	12.8
	"Roanoke city, VA"	"51770"	19	98143	19.4 (Unreliable)
	"Virginia Beach city, VA"	"51810"	34	445487	7.6
	"Winchester city, VA"	"51840"	10	27084	36.9 (Unreliable)
	"Benton County, WA"	"53005"	21	182486	11.5
	"Chelan County, WA"	"53007"	12	73654	16.3 (Unreliable)
	"Clallam County, WA"	"53009"	18	71824	25.1 (Unreliable)
	"Clark County, WA"	"53011"	64	437041	14.6
	"Cowlitz County, WA"	"53015"	25	101840	24.5
	"Grays Harbor County, WA"	"53027"	14	71746	19.5 (Unreliable)
	"Island County, WA"	"53029"	14	79274	17.7 (Unreliable)
	"King County, WA"	"53033"	261	2008763	13.0
	"Kitsap County, WA"	"53035"	29	254729	11.4
	"Lewis County, WA"	"53041"	13	75559	17.2 (Unreliable)
	"Mason County, WA"	"53045"	16	60795	26.3 (Unreliable)
	"Pierce County, WA"	"53053"	114	811674	14.0
	"Skagit County, WA"	"53057"	22	117987	18.6
	"Snohomish County, WA"	"53061"	136	732378	18.6
	"Spokane County, WA"	"53063"	88	475881	18.5
	"Thurston County, WA"	"53067"	30	258803	11.6
	"Whatcom County, WA"	"53073"	16	205008	7.8 (Unreliable)
	"Yakima County, WA"	"53077"	29	246568	11.8
	"Berkeley County, WV"	"54003"	33	106987	30.8
	"Boone County, WV"	"54005"	17	24374	69.7 (Unreliable)
	"Cabell County, WV"	"54011"	27	96907	27.9
	"Fayette County, WV"	"54019"	21	45939	45.7
	"Greenbrier County, WV"	"54025"	10	35880	27.9 (Unreliable)
	"Hancock County, WV"	"54029"	11	30341	36.3 (Unreliable)
	"Harrison County, WV"	"54033"	14	69155	20.2 (Unreliable)
	"Jefferson County, WV"	"54037"	10	54548	18.3 (Unreliable)
	"Kanawha County, WV"	"54039"	63	192159	32.8
	"Logan County, WV"	"54045"	14	36336	38.5 (Unreliable)
	"McDowell County, WV"	"54047"	15	21335	70.3 (Unreliable)
	"Mercer County, WV"	"54055"	36	62382	57.7
	"Mingo County, WV"	"54059"	18	26186	68.7 (Unreliable)
	"Monongalia County, WV"	"54061"	12	100523	11.9 (Unreliable)
	"Nicholas County, WV"	"54067"	12	26226	45.8 (Unreliable)
	"Raleigh County, WV"	"54081"	56	79201	70.7
	"Wayne County, WV"	"54099"	12	41725	28.8 (Unreliable)
	"Wood County, WV"	"54107"	20	86560	23.1
	"Wyoming County, WV"	"54109"	21	23249	90.3
	"Brown County, WI"	"55009"	27	252981	10.7
	"Dane County, WI"	"55025"	70	503438	13.9
	"Fond du Lac County, WI"	"55039"	13	101865	12.8 (Unreliable)
	"Kenosha County, WI"	"55059"	42	167434	25.1
	"Manitowoc County, WI"	"55071"	16	80862	19.8 (Unreliable)
	"Marathon County, WI"	"55073"	11	134621	8.2 (Unreliable)
	"Milwaukee County, WI"	"55079"	181	954867	19.0
	"Outagamie County, WI"	"55087"	13	178937	7.3 (Unreliable)
	"Racine County, WI"	"55101"	28	194610	14.4
	"Rock County, WI"	"55105"	25	160232	15.6
	"Walworth County, WI"	"55127"	14	103030	13.6 (Unreliable)
	"Washington County, WI"	"55131"	15	132727	11.3 (Unreliable)
	"Waukesha County, WI"	"55133"	48	392709	12.2
	"Winnebago County, WI"	"55139"	26	168764	15.4
	"Fremont County, WY"	"56013"	13	41130	31.6 (Unreliable)
	"Laramie County, WY"	"56021"	19	94785	20.0 (Unreliable)
	"Natrona County, WY"	"56025"	21	78602	26.7
"Total"			41502	313998379	13.2
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Age Group: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,"
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Race: All"
"States: All"
"Year: 2012"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Mar 9, 2018 10:42:55 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Mar 9, 2018 10:42:55 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than"
"10. Figures representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"5. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#ICD-10 Changes."
"6. Hoonah-Angoon Census Area, Alaska (FIPS code 02105) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Hoonah-Angoon Census Area."
"7. Petersburg Borough/Census Area, Alaska (FIPS code 02195) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Petersburg Borough/Census Area."
"8. Prince of Wales-Hyder Census Area, Alaska (FIPS code 02198) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Prince of Wales-Hyder Census Area."
"9. Skagway Municipality, Alaska (FIPS code 02230) data are only available for 2014 and later; for computational purposes, counts"
"and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Skagway Municipality."
"10. Wrangell City and Borough, Alaska (FIPS code 02275) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Wrangell City and Borough."
"11. Carson City, Nevada (FIPS code 32510) data are shown separately from the adjacent counties for."
"12. Baltimore city, Maryland (FIPS code 24510) and Baltimore County, Maryland (FIPS code 24005) data are reported separately."
"13. St. Louis city, Missouri (FIPS code 29510) and St. Louis County, Missouri (FIPS code 29189) data are reported separately."
"14. Bedford city, Virginia (FIPS code 51515) data are available only for 1999-2010. For 2011 and beyond, death counts and"
"population estimates for Bedford city have been combined with Bedford County (FIPS code 51019). Death counts and population"
"estimates for this entity from multi-year requests, only reflect data from 1999 through 2010; for 2011 and beyond they have been"
"set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Bedford-Virginia."
"15. Clifton Forge city, Virginia (FIPS code 51560) data are available only for 1999-2000. For 2001 and beyond, death counts and"
"population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code 51005)."
"Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 through 2000; for"
"2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Clifton Forge."
